timestamp;AFz;AF3;AF4;AF7;AF8;Pz;P3;P4
1715069627476;-14.901;-18.217;-10.99;-14.156;-11.101;-26.785;-26.785;-29.616
1715069627484;-21.569;-26.785;-19.893;-21.458;-19.819;-25.742;-31.702;-33.304
1715069627492;16.391;10.431;18.068;13.076;16.689;-0.224;-4.172;-9.76
1715069627500;23.432;20.042;23.544;23.991;24.214;26.003;23.432;15.46
1715069627508;16.019;13.672;18.924;17.658;15.721;8.717;11.101;-3.688
1715069627516;2.161;0.261;2.98;1.527;2.831;1.676;1.155;-1.714
1715069627524;-9.462;-11.399;-9.499;-11.288;-8.382;-7.376;-4.992;-15.795
1715069627532;-8.494;-13.374;-7.451;-12.629;-9.835;-21.83;-31.963;-20.973
1715069627540;-17.844;-21.458;-18.03;-19.93;-17.174;0.671;-11.586;-4.806
1715069627548;-10.505;-12.033;-7.711;-12.517;-8.047;-9.015;-20.228;-17.844
1715069627556;14.789;9.76;13.858;11.548;14.007;15.274;10.99;6.296
1715069627564;9.984;6.258;8.605;7.749;8.866;14.715;7.674;2.421
1715069627572;-7.711;-11.772;-5.923;-9.201;-7.898;-21.83;-25.332;-28.312
1715069627580;3.465;0.261;6.631;3.278;5.327;12.107;12.256;1.229
1715069627588;20.564;15.013;21.942;15.497;20.899;20.079;19.819;10.878
1715069627596;6.706;0.261;5.588;4.843;5.141;2.496;-4.47;-8.196
1715069627604;8.456;3.614;9.574;6.482;8.531;14.603;6.966;0.149
1715069627612;0.373;-6.706;3.763;-3.837;0.931;-6.184;-14.752;-18.179
1715069627620;-2.794;-10.692;-2.31;-4.247;-2.682;12.852;0.298;-0.857
1715069627628;7.451;1.155;8.158;4.917;7.823;11.809;0.373;0.484
1715069627636;0.037;-4.098;0.894;-3.576;0.224;0.931;-15.981;-9.239
1715069627644;8.456;3.129;7.302;3.092;7.749;14.119;-2.57;-0.41
1715069627652;-1.267;-6.929;-2.235;-6.855;-0.559;-5.774;-14.566;-15.348
1715069627660;-3.465;-5.811;-5.141;-5.141;-1.602;2.31;3.316;-4.88
1715069627668;19.558;15.013;19.819;13.001;23.171;9.723;5.513;6.929
1715069627676;20.564;17.062;24.363;17.136;24.699;21.383;17.36;15.832
1715069627684;13.337;11.846;17.136;13.411;15.348;18.403;16.615;4.21
1715069627692;-9.388;-12.405;-7.525;-12.405;-9.052;-10.096;-29.281;-19.67
1715069627700;-5.551;-10.878;-6.594;-6.519;-4.545;17.285;3.204;2.98
1715069627708;10.282;2.459;9.313;7.488;9.76;15.572;13.746;2.31
1715069627716;-6.109;-11.25;-6.631;-8.121;-3.8;0.745;-6.482;-6.109
1715069627724;-19.409;-21.867;-20.787;-24.177;-17.844;-2.831;-3.912;-13.262
1715069627732;0.894;-2.049;-0.671;-2.347;1.49;6.966;5.253;-0.857
1715069627740;0.857;-3.725;0.335;-2.645;0.559;17.77;8.419;7.078
1715069627748;27.902;21.644;29.765;22.836;27.902;24.475;18.179;12.778
1715069627756;17.062;12.256;15.832;16.205;18.105;22.352;29.169;11.697
1715069627764;3.204;-2.161;1.043;-0.037;5.662;16.615;11.399;4.135
1715069627772;-2.719;-5.29;-1.155;-6.519;-1.527;-0.075;-5.811;-13.076
1715069627780;-20.862;-23.879;-23.32;-24.438;-21.16;-7.637;-5.588;-20.862
1715069627788;-13.858;-16.019;-14.529;-17.621;-11.511;-5.96;-7.637;-17.323
1715069627796;10.952;7.786;13.486;8.941;14.417;30.063;24.587;24.736
1715069627804;16.689;14.38;20.079;15.907;19.26;37.551;34.906;28.275
1715069627813;8.233;3.651;11.548;7.302;9.052;10.729;7.674;4.768
1715069627821;-0.782;-3.241;0.335;-2.347;0.224;20.079;25.071;7.935
1715069627829;12.517;7.078;14.715;7.935;11.213;17.174;14.603;5.7
1715069627837;6.519;1.602;9.201;0.373;7.302;8.68;-5.215;6.221
1715069627845;-0.186;-5.104;3.092;-6.072;2.719;3.688;-10.319;-4.806
1715069627853;-2.161;-7.823;0.186;-3.241;0.447;3.465;-0.969;-6.109
1715069627861;-2.198;-7.488;-2.906;-2.645;-1.676;14.007;14.529;4.21
1715069627869;18.626;15.87;18.589;15.199;17.211;15.274;7.115;13.188
1715069627877;24.475;23.581;25.257;19.073;24.177;29.355;19.968;27.083
1715069627885;10.021;4.284;11.548;5.253;13.113;23.842;17.062;13.858
1715069627893;3.204;-2.347;5.215;-0.633;5.29;1.714;-1.192;-3.912
1715069627901;2.123;-3.576;0.522;1.267;2.421;12.182;4.545;10.282
1715069627909;23.432;15.162;23.73;18.217;24.699;4.321;5.141;-2.868
1715069627917;-7.376;-11.995;-4.359;-13.672;-5.849;-15.087;-37.178;-19.483
1715069627925;8.158;7.153;11.288;8.494;9.872;9.537;-16.242;0.708
1715069627933;11.735;9.09;13.56;10.617;13.597;9.723;-6.035;3.316
1715069627941;3.725;1.9;3.949;0.894;6.743;12.74;10.543;5.327
1715069627949;5.7;2.496;9.35;2.57;7.451;-3.166;-6.817;-4.545
1715069627957;10.766;8.531;15.721;11.809;11.884;14.156;18.999;10.505
1715069627965;16.317;11.213;18.142;13.821;19.558;22.091;18.924;12.219
1715069627973;18.701;11.064;20.713;12.778;22.724;4.433;-10.654;-1.453
1715069627981;7.6;2.347;9.649;3.651;12.293;10.431;8.643;10.356
1715069627989;1.267;-4.135;6.855;-2.012;5.7;-11.437;-8.382;-10.17
1715069627997;1.118;-5.588;3.874;-1.267;5.476;-3.465;-19.707;-7.823
1715069628014;5.625;-1.229;6.184;1.155;9.574;15.832;-0.931;6.594
1715069628022;-0.298;-7.19;2.608;-5.439;2.943;-3.427;-15.646;-6.892
1715069628030;11.139;8.158;13.746;9.835;16.093;17.919;10.692;13.374
1715069628038;28.163;22.687;30.436;24.848;32.037;20.489;13.337;14.007
1715069628046;10.952;6.78;13.001;10.133;13.933;6.594;10.915;3.353
1715069628054;8.494;4.545;9.872;7.637;12.331;6.519;1.714;2.235
1715069628062;22.65;18.068;23.209;18.179;26.45;14.715;4.657;16.093
1715069628070;7.935;6.557;9.984;6.147;12.852;19.558;19.93;26.338
1715069628078;9.686;5.849;11.325;5.662;14.156;3.427;-1.229;4.21
1715069628086;3.055;1.602;6.929;2.012;7.041;5.774;-8.196;5.178
1715069628094;-2.831;-4.396;0.186;-2.31;0.335;7.451;10.207;-4.098
1715069628102;-3.949;-9.947;-0.708;-7.264;-2.086;-5.625;-12.48;-9.015
1715069628110;-8.121;-11.735;-6.557;-13.895;-6.519;1.155;-13.784;5.402
1715069628118;1.527;-1.751;4.359;-5.588;2.719;-6.296;-11.437;-5.253
1715069628126;-4.135;-3.8;-1.974;-4.359;-2.123;-4.657;-6.855;-3.949
1715069628134;13.225;13.858;14.529;15.087;15.721;21.756;25.444;14.119
1715069628142;8.605;8.531;10.356;3.427;11.66;4.731;-5.141;5.811
1715069628150;-11.139;-10.058;-6.817;-9.35;-7.935;5.253;-9.649;2.161
1715069628158;-3.204;-3.949;0.931;1.9;-0.335;-2.496;-9.798;-5.439
1715069628166;5.215;6.221;9.462;8.345;7.711;11.548;7.376;7.413
1715069628174;2.794;0.447;6.78;2.757;7.004;8.084;13.411;3.39
1715069628182;0.41;-2.123;1.751;-1.453;2.086;1.863;6.966;2.272
1715069628190;-14.342;-18.85;-14.454;-16.168;-12.07;15.311;7.562;13.039
1715069628198;-17.546;-21.122;-13.635;-17.658;-14.827;-7.935;-25.108;-8.009
1715069628199;-20.75;-25.667;-18.775;-21.234;-16.317;-9.313;-16.28;-3.166
1715069628207;13.113;11.139;16.242;17.062;16.429;19.632;23.656;20.34
1715069628215;24.177;23.134;27.902;27.083;27.753;18.701;14.603;20.601
1715069628223;9.574;9.313;10.468;11.548;12.107;28.871;25.667;28.163
1715069628231;-0.373;0.037;4.88;1.974;3.166;3.316;-0.559;0.633
1715069628239;-7.637;-8.158;-5.327;-4.433;-4.582;4.023;-1.527;4.619
1715069628247;-9.127;-9.388;-9.611;-9.015;-8.158;9.015;17.621;2.496
1715069628255;-18.328;-17.099;-14.305;-20.154;-13.858;-7.153;-7.302;-12.815
1715069628263;-23.134;-21.718;-18.962;-22.464;-17.919;-1.751;-10.356;-5.811
1715069628271;17.323;16.466;21.458;15.013;21.271;23.06;18.664;19.632
1715069628279;-5.886;-8.829;-4.508;-7.6;-2.608;9.09;3.166;3.316
1715069628287;-11.325;-14.305;-11.474;-15.423;-9.164;9.276;5.141;4.061
1715069628295;-12.07;-14.156;-10.17;-14.603;-11.139;-10.021;-13.411;-10.021
1715069628303;-26.897;-30.957;-28.349;-28.2;-23.544;-10.505;-1.937;-12.405
1715069628311;-1.565;-6.445;-1.304;-2.794;2.123;-2.608;0.633;-3.912
1715069628319;-2.049;-8.27;-2.719;-4.247;-0.298;2.161;-14.454;4.917
1715069628327;-9.015;-15.125;-10.58;-10.692;-7.078;5.7;-4.21;-0.186
1715069628335;-11.921;-16.354;-10.58;-14.342;-9.425;-5.737;-12.815;-8.754
1715069628343;-12.517;-14.752;-10.654;-16.131;-10.99;4.135;3.092;-1.714
1715069628351;10.617;4.545;9.35;6.184;9.947;5.998;16.987;-0.112
1715069628359;0.671;-3.241;-0.969;-1.192;2.272;4.172;13.523;-4.582
1715069628367;8.717;7.898;10.356;6.743;10.133;12.89;16.764;4.582
1715069628375;22.314;17.285;23.656;17.285;22.575;13.56;4.21;11.548
1715069628383;-8.568;-11.288;-8.68;-12.703;-5.029;5.737;-3.688;9.313
1715069628400;-15.162;-15.683;-12.554;-16.801;-12.74;-11.735;-22.538;-8.792
1715069628408;-22.836;-25.705;-21.383;-25.108;-19.073;-17.434;-20.973;-20.042
1715069628416;-11.213;-16.727;-11.884;-17.546;-6.743;-8.829;-0.335;-13.001
1715069628424;18.85;15.311;17.509;9.798;20.787;7.227;4.135;8.047
1715069628432;11.772;8.382;9.649;7.898;12.368;19.185;18.217;19.297
1715069628440;25.444;22.948;28.126;22.091;25.518;18.291;27.306;26.71
1715069628448;2.831;0.931;6.743;-1.49;5.886;1.08;-0.41;9.798
1715069628456;-13.448;-18.105;-11.101;-17.621;-10.058;-1.416;6.221;-3.763
1715069628464;-11.697;-18.589;-12.256;-19.148;-9.947;-10.17;-6.035;-10.431
1715069628472;-17.323;-19.781;-15.832;-21.458;-14.193;-4.321;-17.397;0.782
1715069628480;-2.347;-5.215;-1.751;-7.413;-0.633;-1.378;-7.972;2.161
1715069628488;9.201;8.829;10.803;5.7;8.382;16.466;16.801;15.423
1715069628496;12.107;11.548;16.652;11.623;12.368;20.787;22.426;21.085
1715069628504;4.098;0.782;6.668;-0.633;5.439;-7.786;-7.935;-4.247
1715069628512;-4.359;-10.803;-7.004;-13.076;-2.943;-1.118;17.025;-1.937
1715069628520;-5.774;-13.374;-2.831;-12.591;-5.662;-19.036;-24.55;-14.007
1715069628528;-0.782;-2.533;4.768;-2.533;2.645;-15.087;-19.558;-13.188
1715069628536;3.949;2.57;7.786;0.857;7.153;0.447;-2.421;-1.974
1715069628544;-7.749;-11.921;-6.035;-14.827;-6.668;-17.136;-15.832;-17.136
1715069628552;1.155;-1.229;2.906;-3.688;5.178;2.086;5.327;-0.708
1715069628560;18.962;18.254;22.575;12.591;21.942;8.307;10.207;7.413
1715069628568;-7.041;-8.345;-5.253;-13.15;-5.104;-1.416;2.31;-3.316
1715069628576;-8.345;-8.382;-5.662;-8.903;-6.221;0.186;1.937;-1.416
1715069628584;1.676;-1.825;6.482;2.012;4.806;-0.671;-11.362;5.327
1715069628585;6.631;2.794;10.245;5.737;9.239;16.838;17.211;11.325
1715069628593;0.261;-5.364;4.768;-4.247;2.198;-14.64;-18.552;-17.993
1715069628601;-4.88;-8.792;0.484;-10.543;-2.347;-8.754;-20.191;-9.052
1715069628609;-3.651;-8.68;0.075;-7.041;-2.272;-3.576;-9.462;-7.19
1715069628617;10.803;7.898;16.056;10.505;12.293;-11.809;-15.125;-9.127
1715069628625;-1.825;-4.023;-0.224;-4.508;0.075;-4.061;-1.788;-7.451
1715069628633;16.466;14.082;20.042;12.703;18.105;5.178;18.552;-0.149
1715069628641;4.955;3.353;12.219;4.023;8.419;-5.253;-10.803;-5.923
1715069628649;2.235;-2.906;4.172;-5.066;5.253;-8.829;-20.154;-8.903
1715069628657;38.37;31.404;38.072;33.155;39.116;14.64;20.899;14.976
1715069628665;32.373;29.653;34.608;31.963;33.826;19.707;18.44;23.022
1715069628673;12.591;8.419;17.993;8.456;14.268;-16.317;-20.601;-13.374
1715069628681;8.121;3.502;9.686;0.112;10.543;-16.503;-19.036;-18.701
1715069628689;15.497;11.064;15.423;8.047;19.558;1.267;-0.224;-2.123
1715069628697;14.231;11.399;13.56;7.86;16.466;-17.881;-10.543;-15.125
1715069628705;12.033;11.474;10.878;11.548;13.486;-5.513;0.782;-8.792
1715069628713;19.819;14.864;23.842;15.125;24.177;-15.423;-16.54;-16.354
1715069628721;21.495;16.466;24.252;15.609;26.45;-0.596;-3.316;-0.298
1715069628729;34.012;34.757;36.843;31.069;38.035;28.2;26.524;25.555
1715069628737;25.555;25.854;30.361;23.022;29.504;13.076;17.174;10.543
1715069628745;14.193;14.305;16.876;14.193;18.403;16.168;30.473;13.933
1715069628753;1.937;-1.714;7.078;0.149;7.153;-14.752;-23.469;-10.99
1715069628761;20.005;15.646;23.32;15.497;24.363;4.843;-10.319;7.264
1715069628769;23.954;23.171;28.796;23.507;29.579;11.623;6.147;11.288
1715069628773;21.793;19.968;23.32;18.477;25.444;-5.513;-4.582;-6.78
1715069628781;5.588;4.545;7.004;2.719;10.617;1.527;-8.307;-0.931
1715069628789;23.171;17.993;26.45;17.211;25.444;4.694;-6.333;1.974
1715069628797;41.835;34.98;40.978;35.167;45.151;26.114;25.071;26.859
1715069628805;27.232;22.65;26.263;23.358;31.553;15.534;19.148;17.136
1715069628813;24.885;20.526;26.003;20.489;28.498;5.029;12.256;6.147
1715069628821;19.558;13.895;17.695;14.491;22.724;18.738;17.621;14.678
1715069628829;35.651;31.702;36.955;30.249;38.072;22.203;21.271;19.185
1715069628837;19.893;15.385;22.65;12.703;25.705;10.133;18.366;9.537
1715069628845;11.399;7.935;13.374;4.508;16.168;-2.235;-11.958;-1.49
1715069628853;21.42;20.377;24.959;19.893;25.928;3.725;-1.751;4.768
1715069628861;1.937;3.017;3.502;2.943;6.221;3.39;3.949;0.261
1715069628869;22.464;20.526;25.518;20.973;26.04;3.874;2.421;2.57
1715069628877;20.601;16.987;21.383;18.999;23.73;5.96;4.359;10.766
1715069628885;25.295;25.369;27.381;23.395;30.696;19.148;6.78;20.489
1715069628893;27.232;26.524;30.249;26.673;30.063;14.938;13.076;17.658
1715069628901;18.105;18.217;21.718;19.185;20.489;27.157;34.682;25.257
1715069628909;0.373;-2.757;3.837;-0.335;1.9;-9.35;-15.274;-13.821
1715069628917;4.508;3.092;7.115;3.539;6.929;-1.453;-3.502;-1.192
1715069628925;11.25;8.605;16.242;7.674;18.03;2.906;6.519;4.508
1715069628933;-1.49;-7.711;1.155;-5.327;4.843;-17.993;-21.122;-14.044
1715069628941;12.033;7.078;14.119;10.58;15.423;16.317;12.144;20.564
1715069628949;28.536;21.495;30.398;24.885;29.244;10.431;11.437;15.721
1715069628957;-0.41;-6.594;1.825;-4.843;3.092;-15.609;-14.901;-15.497
1715069628958;-10.245;-11.846;-4.619;-11.288;-4.582;-5.402;-3.465;-9.984
1715069628966;3.129;2.086;11.623;4.098;7.153;1.043;12.703;4.545
1715069628974;3.353;-1.565;6.035;1.118;11.027;9.537;15.46;11.958
1715069628982;-6.594;-12.07;-1.937;-11.176;-0.261;-22.538;-28.759;-18.589
1715069628990;32.969;28.126;35.651;29.989;36.88;21.122;35.129;18.366
1715069628998;29.169;24.289;34.496;29.691;34.273;20.526;30.175;17.583
1715069629006;19.409;14.529;25.742;16.056;23.805;0.522;-6.706;5.513
1715069629014;6.221;-0.075;6.445;1.974;9.462;5.439;1.08;9.09
1715069629022;14.007;8.121;17.397;9.76;19.856;-2.198;-3.725;1.267
1715069629030;12.219;5.7;16.689;7.488;18.813;-2.012;1.341;0.484
1715069629038;8.27;1.714;10.319;5.96;12.48;-3.204;11.288;-2.906
1715069629046;24.55;15.981;24.326;21.681;28.014;-1.788;4.098;10.096
1715069629054;23.209;18.738;22.65;19.893;26.785;21.83;23.879;32.783
1715069629062;-10.207;-16.54;-7.935;-16.28;-6.258;-15.46;-17.174;-17.285
1715069629070;2.421;-6.333;4.843;-2.719;5.588;-0.857;-3.576;-1.378
1715069629078;21.011;17.285;25.295;15.832;24.959;15.534;11.325;17.993
1715069629086;21.905;16.801;26.226;17.285;26.636;9.499;10.617;17.881
1715069629094;16.168;10.803;20.228;17.546;23.581;23.469;21.83;33.826
1715069629102;-1.714;-6.37;2.384;-0.894;4.247;-11.176;-16.987;-11.474
1715069629110;-1.565;-4.768;0.633;-0.075;2.384;-7.041;2.943;-11.735
1715069629118;-2.198;-4.098;2.608;-0.82;4.321;-15.795;-7.823;-13.97
1715069629126;10.319;5.923;13.821;8.009;17.062;-18.924;-20.191;-9.35
1715069629134;18.887;14.64;22.501;15.534;25.779;10.766;19.334;14.38
1715069629142;25.071;19.334;27.716;21.309;29.616;2.086;14.119;8.084
1715069629160;7.711;1.639;11.325;5.811;14.193;-1.229;11.325;2.645
1715069629168;24.438;19.893;24.028;20.079;30.585;17.77;29.132;22.799
1715069629176;25.518;21.16;23.805;21.607;28.983;0.671;7.302;10.207
1715069629184;5.215;3.465;7.451;4.21;11.176;-1.192;0.708;-3.241
1715069629192;2.272;-5.476;3.614;-0.633;6.855;-14.789;-12.666;-18.179
1715069629200;-5.29;-9.127;-1.714;-5.141;0.149;-6.445;-5.737;-4.731
1715069629208;12.554;9.425;16.429;12.033;15.944;12.219;12.331;12.07
1715069629216;5.104;0.559;10.245;4.731;10.803;-17.211;-14.678;-12.778
1715069629224;14.38;9.574;15.348;11.25;19.372;1.453;10.096;10.617
1715069629232;18.999;14.678;18.477;13.672;23.507;-3.092;-1.304;4.619
1715069629240;7.153;2.831;9.425;1.565;11.101;-2.794;3.241;-1.9
1715069629248;16.131;9.313;18.254;11.064;20.117;20.489;28.647;14.715
1715069629256;9.835;4.806;12.331;3.986;14.529;9.499;10.692;14.454
1715069629264;-13.858;-15.423;-7.264;-15.087;-8.307;-1.043;-13.411;0.261
1715069629272;-12.517;-15.236;-6.221;-17.174;-10.803;-20.266;-31.963;-17.285
1715069629280;8.605;7.451;11.511;6.147;9.537;10.617;9.611;9.574
1715069629288;3.316;1.974;5.141;1.341;4.508;14.007;17.695;14.603
1715069629296;-6.296;-11.325;-4.135;-10.207;-3.502;-16.727;-11.213;-13.486
1715069629304;-7.972;-8.941;-7.637;-8.792;-5.178;7.898;9.686;4.061
1715069629312;14.156;9.798;19.632;11.139;15.683;14.938;25.779;14.789
1715069629320;10.878;4.545;17.509;9.649;12.964;0.335;-8.158;4.731
1715069629328;4.768;-2.123;9.835;2.347;9.052;-1.527;-11.66;-1.937
1715069629336;3.129;-3.614;6.072;-0.522;7.898;-12.107;-7.898;-6.817
1715069629344;6.258;2.906;6.743;3.465;10.58;3.614;9.649;8.345
1715069629354;14.454;10.99;18.626;11.437;16.093;0.969;-1.974;1.565
1715069629362;9.574;7.004;14.976;6.557;10.729;4.917;10.245;4.694
1715069629370;-2.496;-5.96;2.831;-7.041;1.229;-5.998;-3.614;-4.88
1715069629378;-8.047;-12.629;-3.166;-13.337;-5.886;-13.746;-14.976;-8.941
1715069629386;7.488;4.955;11.101;3.986;9.686;22.911;24.661;22.687
1715069629394;14.305;10.319;18.775;14.044;16.28;14.156;14.976;14.529
1715069629402;-5.662;-8.605;-0.41;-5.513;-4.768;-4.359;3.129;-6.258
1715069629410;-4.843;-8.233;-0.894;-9.798;-2.719;-7.041;-5.625;-5.141
1715069629418;15.609;9.76;21.234;9.052;18.105;3.465;-4.619;9.574
1715069629426;-1.49;-6.37;5.364;-3.353;2.459;4.061;0.522;5.588
1715069629434;3.166;-4.47;8.456;0.782;4.396;-4.731;-4.284;-2.31
1715069629442;8.643;3.949;14.119;8.121;10.245;9.649;17.546;11.623
1715069629450;6.668;5.327;11.511;4.396;11.027;7.339;22.985;11.995
1715069629458;-5.774;-8.494;-0.633;-8.084;-1.527;-20.005;-26.04;-17.434
1715069629466;-9.015;-11.586;-5.96;-11.064;-5.886;-1.639;-15.46;0.075
1715069629474;-1.378;-5.737;2.98;-4.619;1.825;-5.178;-2.682;0.82
1715069629482;-4.582;-10.17;-1.267;-6.147;-1.453;3.427;2.049;9.201
1715069629490;1.676;1.341;8.382;2.831;4.768;15.013;16.689;12.591
1715069629498;1.453;-0.037;8.754;1.602;3.763;0.671;6.407;2.719
1715069629506;-1.49;-7.376;-0.522;-1.527;1.453;14.566;17.248;16.876
1715069629514;8.382;3.576;11.846;7.525;12.703;3.763;14.976;5.998
1715069629522;-5.588;-7.86;-1.267;-5.141;1.006;-2.049;-8.047;0.596
1715069629530;-5.215;-8.382;-1.341;-7.637;0;1.229;-0.149;-0.037
1715069629538;-5.588;-8.345;-1.527;-6.631;-0.112;-9.76;-10.543;-1.602
1715069629558;-16.95;-15.199;-12.405;-12.331;-11.027;1.714;1.267;6.519
1715069629566;-6.892;-9.798;-2.719;-3.837;-2.123;-8.643;-14.007;-5.551
1715069629574;9.052;6.929;10.356;11.437;13.374;16.95;21.048;19.148
1715069629582;5.439;2.012;7.488;6.147;10.096;16.503;24.959;13.709
1715069629590;5.662;3.166;10.692;3.912;11.846;2.98;9.798;0.373
1715069629598;5.402;8.233;9.35;7.637;11.139;14.901;28.014;10.356
1715069629606;7.041;7.339;12.182;8.754;11.921;-3.204;-10.505;4.359
1715069629614;-14.417;-17.062;-9.872;-14.752;-9.388;-9.835;-23.395;-6.929
1715069629622;1.229;-3.055;0.969;-1.602;5.439;12.852;9.76;15.46
1715069629630;17.919;15.274;18.999;16.652;22.128;18.403;22.762;24.773
1715069629638;-4.023;-2.533;0.373;-0.261;1.192;6.855;10.207;6.109
1715069629646;7.302;5.215;13.113;11.064;10.654;-1.974;-1.676;-0.149
1715069629654;-2.31;-7.413;-0.484;-3.129;-0.112;-3.539;-9.015;-0.894
1715069629662;-0.149;-6.407;0.484;-1.676;4.955;6.445;-0.522;7.19
1715069629670;-6.072;-9.462;-4.955;-3.278;-2.384;-15.199;-18.142;-10.431
1715069629678;-8.456;-13.784;-8.792;-7.227;-3.763;0.633;-4.135;-3.949
1715069629686;26.971;23.842;27.753;27.493;28.461;18.738;23.767;12.703
1715069629694;4.061;2.086;3.725;4.359;6.37;6.333;9.984;0.596
1715069629702;9.574;6.519;10.952;10.394;13.597;14.491;20.079;11.921
1715069629710;10.878;6.407;14.305;11.437;16.205;7.078;-0.857;6.78
1715069629718;-13.076;-14.976;-9.872;-10.021;-9.052;0.708;-9.239;-4.992
1715069629726;-3.204;-4.768;0.596;0.224;0.82;-3.576;-1.118;-6.631
1715069629734;5.588;2.533;4.843;9.164;11.586;16.689;19.409;12.182
1715069629742;12.07;7.413;13.188;14.938;17.993;17.211;15.199;19.372
1715069629742;-12.219;-17.285;-8.903;-13.001;-6.594;-21.83;-32.82;-19.819
1715069629750;-18.962;-21.644;-16.838;-15.907;-11.995;-13.188;-13.933;-16.317
1715069629758;2.794;-0.969;6.668;4.47;8.494;-9.76;-7.078;-9.425
1715069629766;22.985;18.142;23.842;25.518;25.593;25.779;33.565;21.569
1715069629774;11.176;8.158;10.878;12.442;14.305;21.42;15.795;24.177
1715069629782;1.043;-2.012;2.57;-1.565;4.023;-10.058;-12.852;-6.035
1715069629790;11.697;9.537;14.491;13.97;16.578;10.58;24.401;7.227
1715069629798;26.04;22.389;29.467;28.163;31.553;10.319;19.372;7.19
1715069629806;-1.267;-4.582;-0.82;-0.186;3.465;-0.931;-1.155;-5.29
1715069629814;0.857;-1.751;-1.08;-1.863;5.476;8.643;13.113;8.643
1715069629822;-1.788;-7.562;-2.608;-4.508;2.868;-11.064;-23.879;-7.115
1715069629830;-6.072;-10.99;-6.37;-4.768;-0.857;-4.023;-9.499;-3.986
1715069629838;16.838;13.337;18.477;18.962;18.664;9.686;11.697;7.86
1715069629846;3.912;-0.075;4.657;6.817;6.706;7.935;6.184;9.798
1715069629854;13.448;11.623;14.529;18.775;16.615;19.185;16.205;18.328
1715069629862;32.559;28.275;33.602;34.906;35.949;16.205;32;22.203
1715069629870;16.429;12.182;16.168;19.93;20.415;9.574;18.477;16.652
1715069629878;19.26;15.199;20.973;20.34;23.283;-4.359;-2.459;-3.166
1715069629886;11.772;9.835;11.809;14.231;15.423;1.416;9.798;2.757
1715069629894;12.219;11.288;11.772;16.205;14.678;4.284;12.442;6.557
1715069629902;6.221;4.955;5.774;8.903;8.829;-16.95;-16.727;-8.382
1715069629910;-5.625;-7.153;-5.588;-3.204;-2.123;-2.012;2.012;4.21
1715069629918;22.911;20.824;22.203;20.415;24.699;20.117;19.707;20.824
1715069629926;26.785;26.636;23.954;27.046;27.865;29.206;31.628;29.616
1715069629929;20.191;19.744;18.589;21.495;19.781;18.887;24.103;15.385
1715069629937;19.26;14.864;18.142;22.873;19.893;-1.118;-4.917;5.253
1715069629945;16.168;14.529;17.658;21.085;19.26;3.763;6.072;5.402
1715069629953;14.827;11.25;16.131;14.119;17.323;-9.425;0.82;-7.488
1715069629961;17.732;15.385;17.919;18.068;19.819;9.052;15.534;11.735
1715069629969;38.929;35.8;37.961;40.382;38.743;35.428;44.07;35.353
1715069629977;24.103;17.807;22.277;22.501;24.028;5.998;10.692;8.531
1715069629985;5.551;3.353;5.253;6.035;6.557;1.9;8.084;1.378
1715069629993;8.829;5.774;9.574;7.451;8.903;-12.331;-8.456;-13.001
1715069630001;6.631;3.353;5.923;4.88;7.264;-5.178;-3.353;-6.072
1715069630009;14.342;9.798;12.74;12.331;16.168;2.496;6.333;3.427
1715069630017;31.628;27.567;33.341;31.367;33.677;8.494;29.281;12.964
1715069630025;12.368;11.101;12.554;12.815;14.64;1.825;3.241;0.969
1715069630033;0.41;-1.527;2.943;-3.502;3.651;-19.334;-33.863;-21.197
1715069630041;2.421;0.596;3.502;2.198;3.725;-2.496;-3.278;-6.482
1715069630049;21.458;20.079;21.085;23.656;22.165;21.867;32.969;12.182
1715069630057;8.121;0.745;7.115;7.004;9.35;-1.192;-4.88;-2.012
1715069630065;-3.129;-8.866;-4.135;-3.837;-0.969;-5.402;-6.631;-9.164
1715069630073;2.608;-0.075;4.023;1.788;2.868;-13.448;-7.19;-9.798
1715069630081;3.912;2.645;2.533;2.57;3.912;13.895;22.575;12.033
1715069630089;3.278;1.416;1.416;1.453;3.986;5.774;1.453;-1.714
1715069630097;-2.123;-2.719;0.931;-0.857;1.155;-28.983;-24.661;-33.192
1715069630105;12.666;12.629;16.168;14.417;17.472;3.055;-10.058;1.527
1715069630113;29.132;27.455;30.585;28.871;32.969;8.382;4.47;5.29
1715069630122;0.894;0.559;0.633;3.129;1.974;0;-3.427;-4.359
1715069630130;11.027;6.296;7.823;11.474;10.766;7.339;7.674;4.21
1715069630138;29.281;24.848;28.424;28.349;29.914;12.182;18.775;14.603
1715069630146;18.366;18.217;19.334;20.042;19.26;18.03;24.326;17.472
1715069630154;19.036;15.236;19.036;19.446;18.44;6.631;7.935;14.268
1715069630162;-0.075;-3.39;-0.186;-0.745;0.335;-7.078;-7.935;-4.545
1715069630170;9.09;8.009;9.388;7.935;11.772;-1.08;-6.892;-5.29
1715069630178;5.141;4.359;5.662;3.949;8.233;-14.342;-20.452;-12.666
1715069630186;8.494;8.009;6.631;9.09;10.878;8.345;8.345;11.735
1715069630194;9.462;5.923;7.562;8.568;10.729;-6.631;-1.863;-4.433
1715069630202;0.782;-2.943;-2.57;0.41;0.931;-10.915;-5.625;-11.325
