dateTimeCalculatedAt;calculatedAt;workload;workload_raw;stress;stress_raw
"2024-05-07T08:14:49.729Z";1715069689729;1.9975;1.6237;1.3058;1.3666
"2024-05-07T08:14:49.915Z";1715069689915;1.9914;1.736;1.3067;1.4086
"2024-05-07T08:14:50.109Z";1715069690109;1.9881;1.7423;1.3108;1.5338
"2024-05-07T08:14:50.395Z";1715069690395;1.9835;1.7882;1.3161;1.5698
"2024-05-07T08:14:50.516Z";1715069690516;1.9771;1.8201;1.3212;1.557
"2024-05-07T08:14:50.742Z";1715069690742;1.9759;2.0746;1.3266;1.559
"2024-05-07T08:14:51.083Z";1715069691083;1.9735;2.1927;1.3293;1.535
"2024-05-07T08:14:51.352Z";1715069691352;1.9684;2.0995;1.3297;1.5517
"2024-05-07T08:14:51.485Z";1715069691485;1.9597;1.9171;1.3307;1.5163
"2024-05-07T08:14:51.733Z";1715069691733;1.9563;2.0397;1.3324;1.4698
"2024-05-07T08:14:51.885Z";1715069691885;1.9531;2.0637;1.3335;1.4489
"2024-05-07T08:14:52.07Z";1715069692070;1.9487;1.9801;1.3326;1.3531
"2024-05-07T08:14:52.245Z";1715069692245;1.9407;1.8736;1.3324;1.344
"2024-05-07T08:14:52.469Z";1715069692469;1.9342;1.776;1.3304;1.2533
"2024-05-07T08:14:52.737Z";1715069692737;1.9221;1.5397;1.3303;1.2594
"2024-05-07T08:14:52.875Z";1715069692875;1.9087;1.3673;1.3305;1.247
"2024-05-07T08:14:53.028Z";1715069693028;1.893;1.1923;1.3322;1.2535
"2024-05-07T08:14:53.19Z";1715069693190;1.8727;1.1686;1.3346;1.2384
"2024-05-07T08:14:53.397Z";1715069693397;1.8571;1.3187;1.3357;1.231
"2024-05-07T08:14:53.722Z";1715069693722;1.8369;1.207;1.3385;1.2844
"2024-05-07T08:14:53.843Z";1715069693843;1.8169;1.2133;1.3416;1.3193
"2024-05-07T08:14:53.942Z";1715069693942;1.7984;1.2622;1.3455;1.3812
"2024-05-07T08:14:54.141Z";1715069694141;1.7901;1.4352;1.3455;1.348
"2024-05-07T08:14:54.335Z";1715069694335;1.7781;1.5067;1.3462;1.3728
"2024-05-07T08:14:54.609Z";1715069694609;1.7693;1.6314;1.3479;1.4147
"2024-05-07T08:14:54.723Z";1715069694723;1.7698;1.79;1.35;1.4326
"2024-05-07T08:14:54.929Z";1715069694929;1.7723;1.8855;1.3513;1.4026
"2024-05-07T08:14:55.145Z";1715069695145;1.7788;2.0792;1.3524;1.4016
"2024-05-07T08:14:55.316Z";1715069695316;1.7856;2.1058;1.3538;1.4116
"2024-05-07T08:14:55.51Z";1715069695510;1.7926;2.1267;1.355;1.4084
"2024-05-07T08:14:55.964Z";1715069695964;1.8007;2.2002;1.3556;1.3807
"2024-05-07T08:14:56.074Z";1715069696074;1.8088;2.2127;1.3556;NaN
"2024-05-07T08:14:56.281Z";1715069696281;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:56.489Z";1715069696489;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:56.635Z";1715069696635;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:56.864Z";1715069696864;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:57.087Z";1715069697087;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:57.379Z";1715069697379;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:57.475Z";1715069697475;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:57.608Z";1715069697608;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:57.818Z";1715069697818;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:58.028Z";1715069698028;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:58.176Z";1715069698176;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:58.428Z";1715069698428;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:58.635Z";1715069698635;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:58.778Z";1715069698778;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:58.975Z";1715069698975;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:59.162Z";1715069699162;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:59.375Z";1715069699375;1.8088;NaN;1.3556;NaN
"2024-05-07T08:14:59.59Z";1715069699590;1.8217;2.4813;1.3556;NaN
"2024-05-07T08:14:59.728Z";1715069699728;1.8324;2.3849;1.3556;NaN
"2024-05-07T08:14:59.914Z";1715069699914;1.8397;2.2286;1.3556;NaN
"2024-05-07T08:15:00.125Z";1715069700125;1.8463;2.2016;1.3589;1.5149
"2024-05-07T08:15:00.361Z";1715069700361;1.8534;2.2437;1.3623;1.5216
"2024-05-07T08:15:00.682Z";1715069700682;1.8591;2.1816;1.3644;1.4614
"2024-05-07T08:15:00.868Z";1715069700868;1.8613;1.9813;1.3645;1.3705
"2024-05-07T08:15:01.053Z";1715069701053;1.8555;2.0155;1.3652;1.4025
"2024-05-07T08:15:01.294Z";1715069701294;1.8499;2.0172;1.3663;1.42
"2024-05-07T08:15:01.448Z";1715069701448;1.8473;2.0837;1.368;1.4593
"2024-05-07T08:15:01.701Z";1715069701701;1.8391;NaN;1.368;NaN
"2024-05-07T08:15:01.904Z";1715069701904;1.8356;NaN;1.3689;NaN
"2024-05-07T08:15:02.021Z";1715069702021;1.8352;NaN;1.3708;NaN
"2024-05-07T08:15:02.217Z";1715069702217;1.8337;NaN;1.373;NaN
"2024-05-07T08:15:02.574Z";1715069702574;1.8317;NaN;1.3749;NaN
"2024-05-07T08:15:02.615Z";1715069702615;1.8291;NaN;1.3762;NaN
"2024-05-07T08:15:02.895Z";1715069702895;1.8277;NaN;1.3786;NaN
"2024-05-07T08:15:03.059Z";1715069703059;1.8284;NaN;1.3819;NaN
"2024-05-07T08:15:03.197Z";1715069703197;1.8303;NaN;1.3861;NaN
"2024-05-07T08:15:03.359Z";1715069703359;1.8301;NaN;1.3889;NaN
"2024-05-07T08:15:03.584Z";1715069703584;1.8322;NaN;1.3924;NaN
"2024-05-07T08:15:03.797Z";1715069703797;1.8354;NaN;1.3961;NaN
"2024-05-07T08:15:03.96Z";1715069703960;1.8399;NaN;1.3986;NaN
"2024-05-07T08:15:04.293Z";1715069704293;1.8437;NaN;1.4006;NaN
"2024-05-07T08:15:04.349Z";1715069704349;1.8479;NaN;1.4024;NaN
"2024-05-07T08:15:04.532Z";1715069704532;1.8521;NaN;1.4054;NaN
"2024-05-07T08:15:04.77Z";1715069704770;1.8577;NaN;1.4064;NaN
"2024-05-07T08:15:04.929Z";1715069704929;1.8607;NaN;1.4064;NaN
"2024-05-07T08:15:05.099Z";1715069705099;1.8638;NaN;1.4027;NaN
"2024-05-07T08:15:05.506Z";1715069705506;1.8658;NaN;1.3978;NaN
"2024-05-07T08:15:05.694Z";1715069705694;1.867;NaN;1.393;NaN
"2024-05-07T08:15:05.872Z";1715069705872;1.8612;NaN;1.3878;NaN
"2024-05-07T08:15:06.124Z";1715069706124;1.8518;NaN;1.3831;NaN
"2024-05-07T08:15:06.263Z";1715069706263;1.8445;NaN;1.3774;NaN
"2024-05-07T08:15:06.471Z";1715069706471;1.8423;NaN;1.3726;NaN
"2024-05-07T08:15:06.651Z";1715069706651;1.8361;NaN;1.3692;NaN
"2024-05-07T08:15:06.828Z";1715069706828;1.8288;NaN;1.3662;NaN
"2024-05-07T08:15:07.06Z";1715069707060;1.8474;2.5594;1.3667;NaN
"2024-05-07T08:15:07.275Z";1715069707275;1.8746;2.7151;1.3676;NaN
"2024-05-07T08:15:07.386Z";1715069707386;1.9006;2.582;1.3724;NaN
"2024-05-07T08:15:07.621Z";1715069707621;1.9319;2.5108;1.3773;NaN
"2024-05-07T08:15:07.82Z";1715069707820;1.9635;2.3469;1.3832;NaN
"2024-05-07T08:15:08.031Z";1715069708031;1.9955;2.1825;1.3894;NaN
"2024-05-07T08:15:08.193Z";1715069708193;2.0264;2.1265;1.397;NaN
"2024-05-07T08:15:08.376Z";1715069708376;2.049;2.0218;1.4057;NaN
"2024-05-07T08:15:08.564Z";1715069708564;2.0752;2.0193;1.4124;NaN
"2024-05-07T08:15:08.75Z";1715069708750;2.1013;2.0214;1.4179;NaN
"2024-05-07T08:15:08.947Z";1715069708947;2.1106;1.5488;1.4202;NaN
"2024-05-07T08:15:09.154Z";1715069709154;2.1331;NaN;1.425;NaN
"2024-05-07T08:15:09.318Z";1715069709318;2.1547;NaN;1.4288;NaN
"2024-05-07T08:15:09.552Z";1715069709552;2.1734;NaN;1.4298;NaN
"2024-05-07T08:15:09.786Z";1715069709786;2.1876;NaN;1.4296;NaN
"2024-05-07T08:15:09.909Z";1715069709909;2.1992;NaN;1.4321;NaN
"2024-05-07T08:15:10.335Z";1715069710335;2.204;NaN;1.4351;NaN
"2024-05-07T08:15:10.477Z";1715069710477;2.2081;NaN;1.4377;NaN
"2024-05-07T08:15:10.691Z";1715069710691;2.2116;NaN;1.4414;NaN
"2024-05-07T08:15:10.916Z";1715069710916;2.2121;NaN;1.45;NaN
"2024-05-07T08:15:11.051Z";1715069711051;2.2121;NaN;1.45;NaN
"2024-05-07T08:15:11.236Z";1715069711236;2.2121;NaN;1.45;NaN
"2024-05-07T08:15:11.468Z";1715069711468;2.2121;NaN;1.45;NaN
"2024-05-07T08:15:11.611Z";1715069711611;2.2121;NaN;1.45;NaN
"2024-05-07T08:15:11.849Z";1715069711849;2.2121;NaN;1.45;NaN
"2024-05-07T08:15:12.073Z";1715069712073;2.2121;NaN;1.45;NaN
"2024-05-07T08:15:12.193Z";1715069712193;2.2121;NaN;1.45;NaN
"2024-05-07T08:15:12.379Z";1715069712379;2.2121;NaN;1.45;NaN
"2024-05-07T08:15:12.574Z";1715069712574;2.2121;NaN;1.45;NaN
"2024-05-07T08:15:13.078Z";1715069713078;2.2018;1.9868;1.376;0.8574
"2024-05-07T08:15:13.149Z";1715069713149;2.1924;1.9835;1.3196;0.8691
"2024-05-07T08:15:13.246Z";1715069713246;2.1924;NaN;1.2823;0.9464
"2024-05-07T08:15:13.366Z";1715069713366;2.1912;2.1649;1.2527;0.9562
"2024-05-07T08:15:13.603Z";1715069713603;2.1903;2.1678;1.2293;0.9722
"2024-05-07T08:15:13.743Z";1715069713743;2.1885;2.1451;1.21;0.9784
"2024-05-07T08:15:14.188Z";1715069714188;2.19;2.2285;1.1914;0.9501
"2024-05-07T08:15:14.342Z";1715069714342;2.1972;2.3918;1.1767;0.9706
"2024-05-07T08:15:14.394Z";1715069714394;2.2095;2.5546;1.1653;0.9949
"2024-05-07T08:15:14.509Z";1715069714509;2.2077;2.4275;1.1513;0.9268
"2024-05-07T08:15:14.727Z";1715069714727;2.2156;2.6132;1.1384;0.9193
"2024-05-07T08:15:15.077Z";1715069715077;2.2302;2.6529;1.1249;0.8817
"2024-05-07T08:15:15.282Z";1715069715282;2.2312;NaN;1.09;0.852
"2024-05-07T08:15:15.547Z";1715069715547;2.2454;2.6403;1.066;NaN
"2024-05-07T08:15:15.779Z";1715069715779;2.2639;2.6994;1.0428;NaN
"2024-05-07T08:15:15.921Z";1715069715921;2.2841;2.5468;1.0223;NaN
"2024-05-07T08:15:16.102Z";1715069716102;2.294;NaN;0.9969;NaN
"2024-05-07T08:15:16.237Z";1715069716237;2.3047;NaN;0.9667;NaN
"2024-05-07T08:15:16.414Z";1715069716414;2.3295;2.7309;0.9288;NaN
"2024-05-07T08:15:16.648Z";1715069716648;2.34;2.6111;0.9288;NaN
"2024-05-07T08:15:16.943Z";1715069716943;2.349;2.5931;0.9288;NaN
"2024-05-07T08:15:17.02Z";1715069717020;2.3556;2.5386;0.9288;NaN
"2024-05-07T08:15:17.182Z";1715069717182;2.3676;2.7157;0.9288;NaN
"2024-05-07T08:15:17.421Z";1715069717421;2.3747;2.5894;0.9288;NaN
"2024-05-07T08:15:17.615Z";1715069717615;2.3774;2.4617;0.9288;NaN
"2024-05-07T08:15:17.803Z";1715069717803;2.3785;2.4128;0.9288;NaN
"2024-05-07T08:15:17.979Z";1715069717979;2.3845;2.581;0.9288;NaN
"2024-05-07T08:15:18.209Z";1715069718209;2.3845;NaN;0.9288;NaN
"2024-05-07T08:15:18.348Z";1715069718348;2.3784;2.1738;0.9288;NaN
"2024-05-07T08:15:18.587Z";1715069718587;2.3739;2.2163;0.9288;NaN
"2024-05-07T08:15:18.787Z";1715069718787;2.3726;2.3231;0.9288;NaN
"2024-05-07T08:15:18.924Z";1715069718924;2.3726;NaN;0.9288;NaN
"2024-05-07T08:15:19.151Z";1715069719151;2.3677;2.188;0.9363;1.033
"2024-05-07T08:15:19.326Z";1715069719326;2.3603;2.0793;0.9421;1.023
"2024-05-07T08:15:19.484Z";1715069719484;2.3576;2.252;0.9428;0.9537
"2024-05-07T08:15:19.96Z";1715069719960;2.3534;2.1854;0.9439;0.9613
"2024-05-07T08:15:20.07Z";1715069720070;2.3493;2.1795;0.9436;0.9396
"2024-05-07T08:15:20.289Z";1715069720289;2.3469;2.2458;0.9402;0.8774
"2024-05-07T08:15:20.475Z";1715069720475;2.3407;2.0753;0.9351;0.8383
"2024-05-07T08:15:20.709Z";1715069720709;2.3335;2.0154;0.9315;0.8594
"2024-05-07T08:15:20.837Z";1715069720837;2.325;1.9451;0.931;0.922
"2024-05-07T08:15:21.011Z";1715069721011;2.3199;2.0853;0.931;NaN
"2024-05-07T08:15:21.219Z";1715069721219;2.3156;2.1152;0.931;NaN
"2024-05-07T08:15:21.408Z";1715069721408;2.3154;2.3049;0.931;NaN
"2024-05-07T08:15:21.607Z";1715069721607;2.313;2.1941;0.931;NaN
"2024-05-07T08:15:21.831Z";1715069721831;2.3111;2.2161;0.931;NaN
"2024-05-07T08:15:22.032Z";1715069722032;2.3075;2.3761;0.931;NaN
"2024-05-07T08:15:22.203Z";1715069722203;2.2992;2.291;0.931;NaN
"2024-05-07T08:15:22.398Z";1715069722398;2.2972;2.4824;0.931;NaN
"2024-05-07T08:15:22.643Z";1715069722643;2.2984;2.5693;0.931;NaN
"2024-05-07T08:15:22.956Z";1715069722956;2.3041;2.6364;0.931;NaN
"2024-05-07T08:15:23.066Z";1715069723066;2.3095;2.4584;0.931;NaN
"2024-05-07T08:15:23.171Z";1715069723171;2.3131;NaN;0.931;NaN
"2024-05-07T08:15:23.327Z";1715069723327;2.3214;2.4333;0.931;NaN
"2024-05-07T08:15:23.582Z";1715069723582;2.3284;2.3727;0.931;NaN
"2024-05-07T08:15:23.791Z";1715069723791;2.3368;2.441;0.931;NaN
"2024-05-07T08:15:23.934Z";1715069723934;2.3561;2.5137;0.931;NaN
"2024-05-07T08:15:24.1Z";1715069724100;2.3559;2.3447;0.931;NaN
"2024-05-07T08:15:24.428Z";1715069724428;2.3571;2.4189;0.931;NaN
"2024-05-07T08:15:24.709Z";1715069724709;2.3619;2.6123;0.931;NaN
"2024-05-07T08:15:24.872Z";1715069724872;2.3657;2.5641;0.931;NaN
"2024-05-07T08:15:25.082Z";1715069725082;2.3697;2.5896;0.931;NaN
"2024-05-07T08:15:25.314Z";1715069725314;2.3734;2.5766;0.931;NaN
"2024-05-07T08:15:25.446Z";1715069725446;2.3797;2.7297;0.931;NaN
"2024-05-07T08:15:25.661Z";1715069725661;2.3837;2.6132;0.931;NaN
"2024-05-07T08:15:25.827Z";1715069725827;2.3859;2.5153;0.931;NaN
"2024-05-07T08:15:26.04Z";1715069726040;2.3887;2.5542;0.931;NaN
"2024-05-07T08:15:26.213Z";1715069726213;2.3884;2.3685;0.931;NaN
"2024-05-07T08:15:26.482Z";1715069726482;2.3884;NaN;0.931;NaN
"2024-05-07T08:15:26.647Z";1715069726647;2.384;2.1171;0.931;NaN
"2024-05-07T08:15:26.793Z";1715069726793;2.381;2.1955;0.931;NaN
"2024-05-07T08:15:26.977Z";1715069726977;2.3778;2.1729;0.931;NaN
"2024-05-07T08:15:27.167Z";1715069727167;2.3745;2.1637;0.931;NaN
"2024-05-07T08:15:27.408Z";1715069727408;2.3714;2.173;0.931;NaN
"2024-05-07T08:15:27.558Z";1715069727558;2.3688;2.1935;0.931;NaN
"2024-05-07T08:15:27.75Z";1715069727750;2.3736;2.3072;0.9345;NaN
"2024-05-07T08:15:28.113Z";1715069728113;2.3813;2.5012;0.9378;NaN
"2024-05-07T08:15:28.229Z";1715069728229;2.3848;2.6162;0.9374;NaN
"2024-05-07T08:15:28.333Z";1715069728333;2.3917;2.6345;0.9363;NaN
"2024-05-07T08:15:28.533Z";1715069728533;2.3991;2.6715;0.9342;NaN
"2024-05-07T08:15:28.777Z";1715069728777;2.4091;2.8249;0.9314;NaN
"2024-05-07T08:15:28.931Z";1715069728931;2.4174;2.7926;0.9302;NaN
"2024-05-07T08:15:29.092Z";1715069729092;2.4236;2.8142;0.9273;NaN
